광역자치단체명,선거구,선거구 설명,기호,정당명,후보자명(한글),후보자명(한자),득표수,득표율,순위,당선여부,중도탈락여부,전체유권자수,전체투표수,전체무효표수
부산광역시,사하구 갑,"당리동, 하단1동, 하단2동, 괴정1동, 괴정2동, 괴정3동, 괴정4동",2,미래통합당,김척수,金拓洙,39178,49.13,2.0,False,False,120263,80794,1239
부산광역시,사하구 갑,"당리동, 하단1동, 하단2동, 괴정1동, 괴정2동, 괴정3동, 괴정4동",7,친박신당,권영,權永,0,0.0,,False,True,120263,80794,1239
부산광역시,사하구 갑,"당리동, 하단1동, 하단2동, 괴정1동, 괴정2동, 괴정3동, 괴정4동",8,국가혁명배당금당,이숙희,李叔姬,682,0.85,3.0,False,False,120263,80794,1239
부산광역시,사하구 을,"구평동, 장림1동, 장림2동, 신평1동, 신평2동, 다대1동, 다대2동, 감천1동, 감천2동",1,더불어민주당,이상호,李相護,38944,38.78,2.0,False,False,157166,101631,1212
부산광역시,사하구 을,"구평동, 장림1동, 장림2동, 신평1동, 신평2동, 다대1동, 다대2동, 감천1동, 감천2동",2,미래통합당,조경태,趙慶泰,59042,58.79,1.0,True,False,157166,101631,1212
부산광역시,사하구 을,"구평동, 장림1동, 장림2동, 신평1동, 신평2동, 다대1동, 다대2동, 감천1동, 감천2동",7,우리공화당,하봉규,河奉逵,526,0.52,5.0,False,False,157166,101631,1212
부산광역시,사하구 을,"구평동, 장림1동, 장림2동, 신평1동, 신평2동, 다대1동, 다대2동, 감천1동, 감천2동",8,민중당,김진주,金珍珠,1163,1.15,3.0,False,False,157166,101631,1212
부산광역시,사하구 을,"구평동, 장림1동, 장림2동, 신평1동, 신평2동, 다대1동, 다대2동, 감천1동, 감천2동",9,국가혁명배당금당,천서은,千署溵,744,0.74,4.0,False,False,157166,101631,1212
부산광역시,금정구,금정구 일원 [12],1,더불어민주당,박무성,朴畝成,57459,40.41,2.0,False,False,210078,144002,1827
부산광역시,금정구,금정구 일원 [12],2,미래통합당,백종헌,白宗憲,77048,54.19,1.0,True,False,210078,144002,1827
부산광역시,금정구,금정구 일원 [12],3,민생당,노창동,盧昌東,3544,2.49,3.0,False,False,210078,144002,1827
부산광역시,금정구,금정구 일원 [12],6,정의당,신수영,辛洙暎,3078,2.16,4.0,False,False,210078,144002,1827
부산광역시,금정구,금정구 일원 [12],7,국가혁명배당금당,이재화,李在華,1076,0.73,5.0,False,False,210078,144002,1827
부산광역시,연제구,연제구 일원 [13],1,더불어민주당,김해영,金海永,60570,47.74,2.0,False,False,182148,128204,1341
부산광역시,연제구,연제구 일원 [13],2,미래통합당,이주환,李周桓,64640,50.95,1.0,True,False,182148,128204,1341
부산광역시,연제구,연제구 일원 [13],3,민생당,박재홍,朴宰弘,1653,1.3,3.0,False,False,182148,128204,1341
부산광역시,수영구,수영구 일원 [14],1,더불어민주당,강윤경,姜玧景,42489,41.0,2.0,False,False,157108,104896,1277
부산광역시,수영구,수영구 일원 [14],2,미래통합당,전봉민,田奉珉,57959,55.93,1.0,True,False,157108,104896,1277
부산광역시,수영구,수영구 일원 [14],3,민생당,배준현,裵俊炫,2092,2.01,3.0,False,False,157108,104896,1277
부산광역시,수영구,수영구 일원 [14],7,국가혁명배당금당,이민정,李敏正,1079,1.03,4.0,False,False,157108,104896,1277
부산광역시,사상구,사상구 일원 [15],1,더불어민주당,배재정,裵在禎,59346,46.54,2.0,False,False,191651,129101,1587
부산광역시,사상구,사상구 일원 [15],2,미래통합당,장제원,張済元,66353,52.03,1.0,True,False,191651,129101,1587
부산광역시,사상구,사상구 일원 [15],7,우리공화당,이주천,李柱天,809,0.63,4.0,False,False,191651,129101,1587
부산광역시,사상구,사상구 일원 [15],8,국가혁명배당금당,김준호,金峻琥,1006,0.78,3.0,False,False,191651,129101,1587
부산광역시,기장군,기장군 일원 [16],1,더불어민주당,최택용,崔宅甬,38154,44.41,2.0,False,False,134292,86811,915
부산광역시,기장군,기장군 일원 [16],2,미래통합당,정동만,鄭東萬,42634,49.63,1.0,True,False,134292,86811,915
부산광역시,기장군,기장군 일원 [16],7,국가혁명배당금당,박상근,朴上根,805,0.93,4.0,False,False,134292,86811,915
부산광역시,기장군,기장군 일원 [16],8,무소속,김한선,金漢善,4303,5.0,3.0,False,False,134292,86811,915
대구광역시,중구·남구,"대구 중구 일원 [1] , 대구 남구 일원 [2]",1,더불어민주당,이재용,李在庸,39732,31.01,2.0,False,False,201074,129936,1814
대구광역시,중구·남구,"대구 중구 일원 [1] , 대구 남구 일원 [2]",2,미래통합당,곽상도,郭尙道,86470,67.49,1.0,True,False,201074,129936,1814
대구광역시,중구·남구,"대구 중구 일원 [1] , 대구 남구 일원 [2]",7,국가혁명배당금당,정재홍,鄭載洪,1920,1.49,3.0,False,False,201074,129936,1814
대구광역시,동구 갑,"신천1·2동, 신천3동, 신천4동, 효목1동, 효목2동, 지저동, 신암1동, 신암2동, 신암3동, 신암4동, 신암5동, 동촌동",1,더불어민주당,서재헌,徐載憲,21594,26.62,2.0,False,False,124323,82213,1110
대구광역시,동구 갑,"신천1·2동, 신천3동, 신천4동, 효목1동, 효목2동, 지저동, 신암1동, 신암2동, 신암3동, 신암4동, 신암5동, 동촌동",2,미래통합당,류성걸,柳性杰,56444,69.59,1.0,True,False,124323,82213,1110
대구광역시,동구 갑,"신천1·2동, 신천3동, 신천4동, 효목1동, 효목2동, 지저동, 신암1동, 신암2동, 신암3동, 신암4동, 신암5동, 동촌동",6,정의당,양희,梁姬,2162,2.66,3.0,False,False,124323,82213,1110
대구광역시,동구 갑,"신천1·2동, 신천3동, 신천4동, 효목1동, 효목2동, 지저동, 신암1동, 신암2동, 신암3동, 신암4동, 신암5동, 동촌동",7,국가혁명배당금당,김백민,金百珉,903,1.11,4.0,False,False,124323,82213,1110
대구광역시,동구 을,"안심1동, 안심2동, 안심3·4동, 도평동, 방촌동, 해안동, 공산동, 불로·봉무동",1,더불어민주당,이승천,李承天,33644,30.54,2.0,False,False,172158,112039,1885
대구광역시,동구 을,"안심1동, 안심2동, 안심3·4동, 도평동, 방촌동, 해안동, 공산동, 불로·봉무동",2,미래통합당,강대식,姜大植,66461,60.33,1.0,True,False,172158,112039,1885
대구광역시,동구 을,"안심1동, 안심2동, 안심3·4동, 도평동, 방촌동, 해안동, 공산동, 불로·봉무동",3,민생당,남원환,南元煥,613,0.55,7.0,False,False,172158,112039,1885
대구광역시,동구 을,"안심1동, 안심2동, 안심3·4동, 도평동, 방촌동, 해안동, 공산동, 불로·봉무동",7,민중당,송영우,宋映雨,1090,0.98,5.0,False,False,172158,112039,1885
대구광역시,동구 을,"안심1동, 안심2동, 안심3·4동, 도평동, 방촌동, 해안동, 공산동, 불로·봉무동",8,국가혁명배당금당,이명부,李明賦,765,0.69,6.0,False,False,172158,112039,1885
대구광역시,동구 을,"안심1동, 안심2동, 안심3·4동, 도평동, 방촌동, 해안동, 공산동, 불로·봉무동",9,무소속,윤창중,尹昶重,2616,2.37,4.0,False,False,172158,112039,1885
대구광역시,동구 을,"안심1동, 안심2동, 안심3·4동, 도평동, 방촌동, 해안동, 공산동, 불로·봉무동",10,무소속,송영선,宋永仙,4965,4.5,3.0,False,False,172158,112039,1885
대구광역시,서구,대구 서구 일원 [4],1,더불어민주당,윤선진,尹璿鎭,17580,17.8,2.0,False,False,157355,100090,1373
대구광역시,서구,대구 서구 일원 [4],2,미래통합당,김상훈,金相勳,66574,67.43,1.0,True,False,157355,100090,1373
대구광역시,서구,대구 서구 일원 [4],6,정의당,장태수,張泰洙,4313,4.36,4.0,False,False,157355,100090,1373
대구광역시,서구,대구 서구 일원 [4],7,국가혁명배당금당,박수동,朴洙東,833,0.84,5.0,False,False,157355,100090,1373
대구광역시,서구,대구 서구 일원 [4],8,무소속,서중현,徐重鉉,9417,9.53,3.0,False,False,157355,100090,1373
대구광역시,북구 갑,"복현1동, 복현2동, 산격1동, 산격2동, 산격3동, 산격4동, 고성동, 칠성동, 대현동, 검단동, 노원동, 침산1동, 침산2동, 침산3동",1,더불어민주당,이헌태,李憲泰,27395,25.79,2.0,False,False,160316,107834,1620
대구광역시,북구 갑,"복현1동, 복현2동, 산격1동, 산격2동, 산격3동, 산격4동, 고성동, 칠성동, 대현동, 검단동, 노원동, 침산1동, 침산2동, 침산3동",2,미래통합당,양금희,梁琴喜,52916,49.82,1.0,True,False,160316,107834,1620
대구광역시,북구 갑,"복현1동, 복현2동, 산격1동, 산격2동, 산격3동, 산격4동, 고성동, 칠성동, 대현동, 검단동, 노원동, 침산1동, 침산2동, 침산3동",6,정의당,조명래,趙明來,3218,3.02,4.0,False,False,160316,107834,1620
대구광역시,북구 갑,"복현1동, 복현2동, 산격1동, 산격2동, 산격3동, 산격4동, 고성동, 칠성동, 대현동, 검단동, 노원동, 침산1동, 침산2동, 침산3동",7,우리공화당,김정준,金楨俊,822,0.77,5.0,False,False,160316,107834,1620
대구광역시,북구 갑,"복현1동, 복현2동, 산격1동, 산격2동, 산격3동, 산격4동, 고성동, 칠성동, 대현동, 검단동, 노원동, 침산1동, 침산2동, 침산3동",8,국가혁명배당금당,장금진,張今珍,703,0.66,6.0,False,False,160316,107834,1620
대구광역시,북구 갑,"복현1동, 복현2동, 산격1동, 산격2동, 산격3동, 산격4동, 고성동, 칠성동, 대현동, 검단동, 노원동, 침산1동, 침산2동, 침산3동",9,무소속,정태옥,鄭泰沃,21160,19.92,3.0,False,False,160316,107834,1620
대구광역시,북구 을,"태전1동, 태전2동, 관문동, 구암동, 관음동, 읍내동, 동천동, 국우동, 무태·조야동",1,더불어민주당,홍의락,洪宜洛,45891,33.54,2.0,False,False,207826,139043,2255
대구광역시,북구 을,"태전1동, 태전2동, 관문동, 구암동, 관음동, 읍내동, 동천동, 국우동, 무태·조야동",2,미래통합당,김승수,金承洙,84378,61.68,1.0,True,False,207826,139043,2255
대구광역시,북구 을,"태전1동, 태전2동, 관문동, 구암동, 관음동, 읍내동, 동천동, 국우동, 무태·조야동",6,정의당,이영재,李永宰,5409,3.95,3.0,False,False,207826,139043,2255
대구광역시,북구 을,"태전1동, 태전2동, 관문동, 구암동, 관음동, 읍내동, 동천동, 국우동, 무태·조야동",7,국가혁명배당금당,박은순,朴銀順,1110,0.81,4.0,False,False,207826,139043,2255
대구광역시,북구 을,"태전1동, 태전2동, 관문동, 구암동, 관음동, 읍내동, 동천동, 국우동, 무태·조야동",8,무소속,주성영,朱盛英,0,0.0,,False,True,207826,139043,2255
대구광역시,수성구 갑,"범어1동, 범어2동, 범어3동, 범어4동, 황금1동, 황금2동, 만촌1동, 만촌2동, 만촌3동, 고산1동, 고산2동, 고산3동",1,더불어민주당,김부겸,金富謙,60462,39.29,2.0,False,False,207130,155155,1305
대구광역시,수성구 갑,"범어1동, 범어2동, 범어3동, 범어4동, 황금1동, 황금2동, 만촌1동, 만촌2동, 만촌3동, 고산1동, 고산2동, 고산3동",2,미래통합당,주호영,朱豪英,92018,59.81,1.0,True,False,207130,155155,1305
대구광역시,수성구 갑,"범어1동, 범어2동, 범어3동, 범어4동, 황금1동, 황금2동, 만촌1동, 만촌2동, 만촌3동, 고산1동, 고산2동, 고산3동",7,친박신당,곽성문,郭成文,675,0.43,4.0,False,False,207130,155155,1305
대구광역시,수성구 갑,"범어1동, 범어2동, 범어3동, 범어4동, 황금1동, 황금2동, 만촌1동, 만촌2동, 만촌3동, 고산1동, 고산2동, 고산3동",8,국가혁명배당금당,박청정,朴淸正,695,0.45,3.0,False,False,207130,155155,1305
대구광역시,수성구 갑,"범어1동, 범어2동, 범어3동, 범어4동, 황금1동, 황금2동, 만촌1동, 만촌2동, 만촌3동, 고산1동, 고산2동, 고산3동",9,무소속,이진훈,李晉勳,0,0.0,,False,True,207130,155155,1305
대구광역시,수성구 을,"수성1가동, 수성2·3가동, 수성4가동, 두산동, 중동, 지산1동, 지산2동, 범물1동, 범물2동, 상동, 파동",1,더불어민주당,이상식,李相植,26111,25.13,3.0,False,False,149960,105066,1171
대구광역시,수성구 을,"수성1가동, 수성2·3가동, 수성4가동, 두산동, 중동, 지산1동, 지산2동, 범물1동, 범물2동, 상동, 파동",2,미래통합당,이인선,李仁善,37165,35.77,2.0,False,False,149960,105066,1171
대구광역시,수성구 을,"수성1가동, 수성2·3가동, 수성4가동, 두산동, 중동, 지산1동, 지산2동, 범물1동, 범물2동, 상동, 파동",7,국가혁명배당금당,신익수,申益壽,604,0.58,4.0,False,False,149960,105066,1171
대구광역시,수성구 을,"수성1가동, 수성2·3가동, 수성4가동, 두산동, 중동, 지산1동, 지산2동, 범물1동, 범물2동, 상동, 파동",8,무소속,홍준표,洪準杓,40015,38.51,1.0,True,False,149960,105066,1171
대구광역시,달서구 갑,"용산1동, 용산2동, 죽전동, 장기동, 이곡1동, 이곡2동, 신당동",1,더불어민주당,권택흥,權宅興,25523,26.88,2.0,False,False,145177,96442,1499
대구광역시,달서구 갑,"용산1동, 용산2동, 죽전동, 장기동, 이곡1동, 이곡2동, 신당동",2,미래통합당,홍석준,洪碩晙,54700,57.61,1.0,True,False,145177,96442,1499
대구광역시,달서구 갑,"용산1동, 용산2동, 죽전동, 장기동, 이곡1동, 이곡2동, 신당동",3,민생당,김기목,金基穆,888,0.93,5.0,False,False,145177,96442,1499
대구광역시,달서구 갑,"용산1동, 용산2동, 죽전동, 장기동, 이곡1동, 이곡2동, 신당동",7,우리공화당,이성우,李晟宇,1296,1.36,4.0,False,False,145177,96442,1499
대구광역시,달서구 갑,"용산1동, 용산2동, 죽전동, 장기동, 이곡1동, 이곡2동, 신당동",8,국가혁명배당금당,안상원,安常遠,681,0.71,6.0,False,False,145177,96442,1499
대구광역시,달서구 갑,"용산1동, 용산2동, 죽전동, 장기동, 이곡1동, 이곡2동, 신당동",9,무소속,곽대훈,郭大勳,11855,12.48,3.0,False,False,145177,96442,1499
대구광역시,달서구 을,"월성1동, 월성2동, 진천동, 도원동, 상인1동, 상인2동, 상인3동",1,더불어민주당,허소,許炤,38969,28.06,2.0,False,False,203446,140408,1560
대구광역시,달서구 을,"월성1동, 월성2동, 진천동, 도원동, 상인1동, 상인2동, 상인3동",2,미래통합당,윤재옥,尹在玉,90762,65.36,1.0,True,False,203446,140408,1560
대구광역시,달서구 을,"월성1동, 월성2동, 진천동, 도원동, 상인1동, 상인2동, 상인3동",6,정의당,한민정,韓玟晶,4612,3.32,3.0,False,False,203446,140408,1560
대구광역시,달서구 을,"월성1동, 월성2동, 진천동, 도원동, 상인1동, 상인2동, 상인3동",7,우리공화당,김동렬,金東烈,1180,0.84,5.0,False,False,203446,140408,1560
대구광역시,달서구 을,"월성1동, 월성2동, 진천동, 도원동, 상인1동, 상인2동, 상인3동",8,국가혁명배당금당,정수미,鄭樹渼,687,0.49,6.0,False,False,203446,140408,1560
대구광역시,달서구 을,"월성1동, 월성2동, 진천동, 도원동, 상인1동, 상인2동, 상인3동",9,무소속,홍선이,洪善伊,2638,1.89,4.0,False,False,203446,140408,1560
대구광역시,달서구 병,"송현1동, 송현2동, 성당동, 본리동, 두류1·2동, 두류3동, 감삼동, 본동",1,더불어민주당,김대진,金大珍,23257,27.61,2.0,False,False,133291,85612,1396
대구광역시,달서구 병,"송현1동, 송현2동, 성당동, 본리동, 두류1·2동, 두류3동, 감삼동, 본동",2,미래통합당,김용판,金用判,46988,55.79,1.0,True,False,133291,85612,1396
대구광역시,달서구 병,"송현1동, 송현2동, 성당동, 본리동, 두류1·2동, 두류3동, 감삼동, 본동",7,우리공화당,조원진,趙源震,12707,15.08,3.0,False,False,133291,85612,1396
대구광역시,달서구 병,"송현1동, 송현2동, 성당동, 본리동, 두류1·2동, 두류3동, 감삼동, 본동",8,국가혁명배당금당,남우정,南佑定,771,0.91,4.0,False,False,133291,85612,1396
대구광역시,달서구 병,"송현1동, 송현2동, 성당동, 본리동, 두류1·2동, 두류3동, 감삼동, 본동",9,기독자유통일당,김부기,金富基,493,0.58,5.0,False,False,133291,85612,1396
대구광역시,달성군,달성군 일원 [11],1,더불어민주당,박형룡,朴亨龍,35649,27.01,2.0,False,False,208115,133611,1673
대구광역시,달성군,달성군 일원 [11],2,미래통합당,추경호,秋慶鎬,88846,67.33,1.0,True,False,208115,133611,1673
대구광역시,달성군,달성군 일원 [11],7,민중당,조정훈,趙庭焄,1992,1.5,4.0,False,False,208115,133611,1673
대구광역시,달성군,달성군 일원 [11],8,국가혁명배당금당,김지영,金志瑛,1304,0.98,5.0,False,False,208115,133611,1673
대구광역시,달성군,달성군 일원 [11],9,무소속,서상기,徐相箕,4147,3.14,3.0,False,False,208115,133611,1673
인천광역시,중구·강화군·옹진군,"중구 일원 [1] , 강화군 일원 [2] , 옹진군 일원 [3]",1,더불어민주당,조택상,趙澤相,59205,47.64,2.0,False,False,195813,126043,1782
인천광역시,중구·강화군·옹진군,"중구 일원 [1] , 강화군 일원 [2] , 옹진군 일원 [3]",2,미래통합당,배준영,裵俊英,62484,50.28,1.0,True,False,195813,126043,1782
인천광역시,중구·강화군·옹진군,"중구 일원 [1] , 강화군 일원 [2] , 옹진군 일원 [3]",7,우리공화당,조수진,曺秀眞,1443,1.16,3.0,False,False,195813,126043,1782
인천광역시,중구·강화군·옹진군,"중구 일원 [1] , 강화군 일원 [2] , 옹진군 일원 [3]",8,국가혁명배당금당,최부겸,崔溥兼,1129,0.9,4.0,False,False,195813,126043,1782
인천광역시,동구·미추홀구 갑,"주안1동, 주안2동, 주안3동, 주안4동, 주안5동, 주안6동, 주안7동, 주안8동, 도화1동, 도화2·3동 , 동구 일원 [4]",1,더불어민주당,허종식,許琮植,63480,48.77,1.0,True,False,222028,131897,1753
인천광역시,동구·미추홀구 갑,"주안1동, 주안2동, 주안3동, 주안4동, 주안5동, 주안6동, 주안7동, 주안8동, 도화1동, 도화2·3동 , 동구 일원 [4]",2,미래통합당,전희경,全希卿,54883,42.17,2.0,False,False,222028,131897,1753
인천광역시,동구·미추홀구 갑,"주안1동, 주안2동, 주안3동, 주안4동, 주안5동, 주안6동, 주안7동, 주안8동, 도화1동, 도화2·3동 , 동구 일원 [4]",6,정의당,문영미,文英美,10288,7.9,3.0,False,False,222028,131897,1753
인천광역시,동구·미추홀구 갑,"주안1동, 주안2동, 주안3동, 주안4동, 주안5동, 주안6동, 주안7동, 주안8동, 도화1동, 도화2·3동 , 동구 일원 [4]",7,국가혁명배당금당,이상욱,李相旭,1493,1.14,4.0,False,False,222028,131897,1753
인천광역시,동구·미추홀구 을,"용현1·4동, 용현2동, 용현3동, 용현5동, 학익1동, 학익2동, 숭의1·3동, 숭의2동, 숭의4동, 관교동, 문학동",1,더불어민주당,남영희,南英姬,46322,40.44,2.0,False,False,187260,115979,1457
인천광역시,동구·미추홀구 을,"용현1·4동, 용현2동, 용현3동, 용현5동, 학익1동, 학익2동, 숭의1·3동, 숭의2동, 숭의4동, 관교동, 문학동",2,미래통합당,안상수,安相洙,17843,15.57,3.0,False,False,187260,115979,1457
인천광역시,동구·미추홀구 을,"용현1·4동, 용현2동, 용현3동, 용현5동, 학익1동, 학익2동, 숭의1·3동, 숭의2동, 숭의4동, 관교동, 문학동",6,정의당,정수영,丁洙榮,3223,2.81,4.0,False,False,187260,115979,1457
인천광역시,동구·미추홀구 을,"용현1·4동, 용현2동, 용현3동, 용현5동, 학익1동, 학익2동, 숭의1·3동, 숭의2동, 숭의4동, 관교동, 문학동",7,국가혁명배당금당,황창식,黃昌植,647,0.56,5.0,False,False,187260,115979,1457
인천광역시,동구·미추홀구 을,"용현1·4동, 용현2동, 용현3동, 용현5동, 학익1동, 학익2동, 숭의1·3동, 숭의2동, 숭의4동, 관교동, 문학동",8,무소속,윤상현,尹相現,46493,40.59,1.0,True,False,187260,115979,1457
인천광역시,연수구 갑,"옥련2동, 동춘3동, 선학동, 연수1동, 연수2동, 연수3동, 청학동",1,더불어민주당,박찬대,朴贊大,45479,56.88,1.0,True,False,124956,80926,969
인천광역시,연수구 갑,"옥련2동, 동춘3동, 선학동, 연수1동, 연수2동, 연수3동, 청학동",2,미래통합당,정승연,鄭升硯,33646,42.08,2.0,False,False,124956,80926,969
인천광역시,연수구 갑,"옥련2동, 동춘3동, 선학동, 연수1동, 연수2동, 연수3동, 청학동",7,국가혁명배당금당,주진영,朱昣映,832,1.04,3.0,False,False,124956,80926,969
인천광역시,연수구 을,"옥련1동, 동춘1동, 동춘2동, 송도1동, 송도2동, 송도3동, 송도4동",1,더불어민주당,정일영,鄭日永,52678,41.69,1.0,True,False,176522,127140,791
인천광역시,연수구 을,"옥련1동, 동춘1동, 동춘2동, 송도1동, 송도2동, 송도3동, 송도4동",2,미래통합당,민경욱,閔庚旭,50064,39.62,2.0,False,False,176522,127140,791
인천광역시,연수구 을,"옥련1동, 동춘1동, 동춘2동, 송도1동, 송도2동, 송도3동, 송도4동",6,정의당,이정미,李貞味,23183,18.35,3.0,False,False,176522,127140,791
인천광역시,연수구 을,"옥련1동, 동춘1동, 동춘2동, 송도1동, 송도2동, 송도3동, 송도4동",7,국가혁명배당금당,주정국,朱珽國,424,0.34,4.0,False,False,176522,127140,791
인천광역시,남동구 갑,"간석1동, 구월1동, 구월2동, 구월3동, 구월4동, 논현1동, 논현2동, 논현고잔동, 남촌도림동",1,더불어민주당,맹성규,孟聖奎,72773,54.38,1.0,True,False,219206,135352,1546
인천광역시,남동구 갑,"간석1동, 구월1동, 구월2동, 구월3동, 구월4동, 논현1동, 논현2동, 논현고잔동, 남촌도림동",2,미래통합당,유정복,劉正福,59466,44.44,2.0,False,False,219206,135352,1546
인천광역시,남동구 갑,"간석1동, 구월1동, 구월2동, 구월3동, 구월4동, 논현1동, 논현2동, 논현고잔동, 남촌도림동",7,국가혁명배당금당,박유민,朴宥旼,1567,1.17,3.0,False,False,219206,135352,1546
인천광역시,남동구 을,"만수1동, 만수2동, 만수3동, 만수4동, 만수5동, 만수6동, 간석2동, 간석3동, 간석4동, 장수서창동, 서창2동",1,더불어민주당,윤관석,尹官石,78795,54.57,1.0,True,False,228545,145945,1566
인천광역시,남동구 을,"만수1동, 만수2동, 만수3동, 만수4동, 만수5동, 만수6동, 간석2동, 간석3동, 간석4동, 장수서창동, 서창2동",2,미래통합당,이원복,李原馥,54264,37.58,2.0,False,False,228545,145945,1566
인천광역시,남동구 을,"만수1동, 만수2동, 만수3동, 만수4동, 만수5동, 만수6동, 간석2동, 간석3동, 간석4동, 장수서창동, 서창2동",6,정의당,최승원,崔乘源,7208,4.99,3.0,False,False,228545,145945,1566
인천광역시,남동구 을,"만수1동, 만수2동, 만수3동, 만수4동, 만수5동, 만수6동, 간석2동, 간석3동, 간석4동, 장수서창동, 서창2동",7,국가혁명배당금당,김묘진,金妙眞,998,0.69,5.0,False,False,228545,145945,1566
인천광역시,남동구 을,"만수1동, 만수2동, 만수3동, 만수4동, 만수5동, 만수6동, 간석2동, 간석3동, 간석4동, 장수서창동, 서창2동",8,무소속,김지호,金智豪,3114,2.15,4.0,False,False,228545,145945,1566
인천광역시,부평구 갑,"부평1동, 부평2동, 부평3동, 부평4동, 부평5동, 부평6동, 산곡3동, 산곡4동, 부개1동, 십정1동, 십정2동, 일신동",1,더불어민주당,이성만,李成萬,77460,56.68,1.0,True,False,232384,138577,1931
인천광역시,부평구 갑,"부평1동, 부평2동, 부평3동, 부평4동, 부평5동, 부평6동, 산곡3동, 산곡4동, 부개1동, 십정1동, 십정2동, 일신동",2,미래통합당,정유섭,鄭有燮,57148,41.82,2.0,False,False,232384,138577,1931
인천광역시,부평구 갑,"부평1동, 부평2동, 부평3동, 부평4동, 부평5동, 부평6동, 산곡3동, 산곡4동, 부개1동, 십정1동, 십정2동, 일신동",7,국가혁명배당금당,김소윤,金柖昀,2038,1.49,3.0,False,False,232384,138577,1931
인천광역시,부평구 을,"산곡1동, 산곡2동, 갈산1동, 갈산2동, 부개2동, 부개3동, 삼산1동, 삼산2동, 청천1동, 청천2동",1,더불어민주당,홍영표,洪永杓,74264,56.12,1.0,True,False,204936,133838,1530
인천광역시,부평구 을,"산곡1동, 산곡2동, 갈산1동, 갈산2동, 부개2동, 부개3동, 삼산1동, 삼산2동, 청천1동, 청천2동",2,미래통합당,강창규,姜昌奎,47789,36.11,2.0,False,False,204936,133838,1530
인천광역시,부평구 을,"산곡1동, 산곡2동, 갈산1동, 갈산2동, 부개2동, 부개3동, 삼산1동, 삼산2동, 청천1동, 청천2동",6,정의당,김응호,金應鎬,7994,6.04,3.0,False,False,204936,133838,1530
인천광역시,부평구 을,"산곡1동, 산곡2동, 갈산1동, 갈산2동, 부개2동, 부개3동, 삼산1동, 삼산2동, 청천1동, 청천2동",7,민중당,임동수,林東洙,1244,0.94,4.0,False,False,204936,133838,1530
인천광역시,부평구 을,"산곡1동, 산곡2동, 갈산1동, 갈산2동, 부개2동, 부개3동, 삼산1동, 삼산2동, 청천1동, 청천2동",8,국가혁명배당금당,신지숙,申沚淑,1017,0.76,5.0,False,False,204936,133838,1530
인천광역시,계양구 갑,"효성1동, 효성2동, 작전1동, 작전2동, 작전서운동",1,더불어민주당,유동수,柳東秀,44469,60.48,1.0,True,False,118127,74341,823
인천광역시,계양구 갑,"효성1동, 효성2동, 작전1동, 작전2동, 작전서운동",2,미래통합당,이중재,李重宰,26890,36.57,2.0,False,False,118127,74341,823
인천광역시,계양구 갑,"효성1동, 효성2동, 작전1동, 작전2동, 작전서운동",7,국가혁명배당금당,박장백,朴張白,525,0.71,4.0,False,False,118127,74341,823
인천광역시,계양구 갑,"효성1동, 효성2동, 작전1동, 작전2동, 작전서운동",8,무소속,김수임,金琇任,1634,2.22,3.0,False,False,118127,74341,823
인천광역시,계양구 을,"계산1동, 계산2동, 계산3동, 계산4동, 계양1동, 계양2동, 계양3동",1,더불어민주당,송영길,宋永吉,51821,58.67,1.0,True,False,142502,89298,977
인천광역시,계양구 을,"계산1동, 계산2동, 계산3동, 계산4동, 계양1동, 계양2동, 계양3동",2,미래통합당,윤형선,尹炯善,34222,38.74,2.0,False,False,142502,89298,977
인천광역시,계양구 을,"계산1동, 계산2동, 계산3동, 계산4동, 계양1동, 계양2동, 계양3동",7,민중당,고혜경,高惠敬,1538,1.74,3.0,False,False,142502,89298,977
인천광역시,계양구 을,"계산1동, 계산2동, 계산3동, 계산4동, 계양1동, 계양2동, 계양3동",8,국가혁명배당금당,정대수,鄭大秀,740,0.83,4.0,False,False,142502,89298,977
인천광역시,서구 갑,"신현원창동, 청라1동, 청라2동, 가정1동, 가정2동, 가정3동, 가좌1동, 가좌2동, 가좌3동, 가좌4동, 석남1동, 석남2동, 석남3동",1,더불어민주당,김교흥,金敎興,76072,53.23,1.0,True,False,225827,144188,1290
인천광역시,서구 갑,"신현원창동, 청라1동, 청라2동, 가정1동, 가정2동, 가정3동, 가좌1동, 가좌2동, 가좌3동, 가좌4동, 석남1동, 석남2동, 석남3동",2,미래통합당,이학재,李鶴宰,60733,42.5,2.0,False,False,225827,144188,1290
인천광역시,서구 갑,"신현원창동, 청라1동, 청라2동, 가정1동, 가정2동, 가정3동, 가좌1동, 가좌2동, 가좌3동, 가좌4동, 석남1동, 석남2동, 석남3동",6,정의당,김중삼,金中三,2983,2.08,3.0,False,False,225827,144188,1290
인천광역시,서구 갑,"신현원창동, 청라1동, 청라2동, 가정1동, 가정2동, 가정3동, 가좌1동, 가좌2동, 가좌3동, 가좌4동, 석남1동, 석남2동, 석남3동",7,국가혁명배당금당,조향남,曺香南,702,0.49,5.0,False,False,225827,144188,1290
인천광역시,서구 갑,"신현원창동, 청라1동, 청라2동, 가정1동, 가정2동, 가정3동, 가좌1동, 가좌2동, 가좌3동, 가좌4동, 석남1동, 석남2동, 석남3동",8,무소속,김용섭,金容燮,2408,1.68,4.0,False,False,225827,144188,1290
